EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TrainingTimesLastYear,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceSatisfactionIndex,ExperiencePriorToCurrentJob,EmployeeEngagementScore,DistanceFromHomeCategory,AgeGeneration,EducationDegree
914,38,0.0,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,2,Female,31,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,4,80,1,3,7,1,7,Medium,Junior,Better,Short Distance,Millennials,Associate Degree
915,56,0.0,Travel_Rarely,713,Research & Development,8,3,Life Sciences,1,3,Female,67,1,Research Scientist,1,Divorced,4257,13939,4,Y,Yes,18,3,80,1,3,2,2,2,Medium,Senior,Better,Short Distance,Gen X,Bachelor Degree
916,59,0.0,Travel_Frequently,1225,Sales,1,1,Life Sciences,1,1,Female,57,2,Sales Executive,3,Single,5473,24668,7,Y,No,11,4,80,0,2,3,1,3,Medium,Senior,Good,Short Distance,Gen X,High School
917,33,0.0,Travel_Rarely,589,Research & Development,28,4,Life Sciences,1,2,Male,79,2,Laboratory Technician,3,Married,5207,22949,1,Y,Yes,12,2,80,1,3,14,5,7,Medium,Junior,Better,Long Distance,Millennials,Doctoral Degree
918,27,0.0,Travel_Rarely,1220,Research & Development,5,3,Life Sciences,1,3,Female,85,1,Research Scientist,2,Single,2478,20938,1,Y,Yes,12,2,80,0,2,3,1,2,Medium,Junior,Good,Short Distance,Gen Z,Bachelor Degree
919,35,0.0,Travel_Rarely,882,Sales,3,4,Life Sciences,1,4,Male,92,3,Sales Executive,4,Divorced,7823,6812,6,Y,No,13,2,80,1,2,9,0,8,High,Junior,Better,Short Distance,Millennials,Doctoral Degree
920,28,0.0,Travel_Frequently,467,Sales,7,3,Life Sciences,1,3,Male,55,2,Sales Executive,1,Single,4898,11827,0,Y,No,14,4,80,0,5,2,1,3,Medium,Junior,Better,Short Distance,Gen Z,Bachelor Degree
921,29,0.0,Travel_Rarely,224,Research & Development,1,4,Technical Degree,1,1,Male,100,1,Research Scientist,1,Single,2362,7568,6,Y,No,13,3,80,0,2,7,0,7,Low,Junior,Good,Short Distance,Gen Z,Doctoral Degree
922,34,0.0,Travel_Rarely,546,Research & Development,10,3,Life Sciences,1,2,Male,83,1,Laboratory Technician,2,Divorced,2008,6896,1,Y,No,14,2,80,2,3,0,1,0,Medium,Junior,Better,Short Distance,Millennials,Bachelor Degree
923,42,0.0,Travel_Rarely,1059,Research & Development,9,2,Other,1,4,Male,93,5,Manager,4,Single,19613,26362,8,Y,No,22,4,80,0,2,0,0,1,Very High,Expert,Better,Short Distance,Gen Y,Associate Degree
924,42,0.0,Travel_Rarely,916,Research & Development,17,2,Life Sciences,1,4,Female,82,2,Research Scientist,1,Single,6545,23016,3,Y,Yes,13,3,80,0,1,2,0,2,Medium,Mid-level,Better,Medium Distance,Gen Y,Associate Degree
925,46,0.0,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,4,Male,82,3,Manufacturing Director,4,Divorced,8578,19989,3,Y,No,14,3,80,1,4,8,4,7,High,Junior,Good,Short Distance,Gen Y,Associate Degree
926,34,0.0,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,1,3,Female,45,2,Research Scientist,2,Divorced,4505,15000,6,Y,No,15,3,80,1,3,0,0,0,Medium,Senior,Good,Short Distance,Millennials,Doctoral Degree
927,41,0.0,Travel_Rarely,645,Sales,1,3,Marketing,1,2,Male,49,3,Sales Executive,1,Married,8392,19566,1,Y,No,16,3,80,1,2,7,0,7,Medium,Junior,Better,Short Distance,Gen Y,Bachelor Degree
928,26,1.0,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,2,Female,58,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,2,80,1,2,7,1,0,Medium,Junior,Good,Medium Distance,Gen Z,Doctoral Degree
929,31,0.0,Non-Travel,976,Research & Development,3,2,Medical,1,3,Male,48,1,Research Scientist,1,Divorced,3065,3995,1,Y,Yes,13,4,80,1,3,2,2,3,Medium,Junior,Better,Short Distance,Millennials,Associate Degree
930,21,0.0,Travel_Rarely,337,Sales,7,1,Marketing,1,2,Male,31,1,Sales Representative,2,Single,2679,4567,1,Y,No,13,2,80,0,3,0,1,0,Medium,Junior,Better,Short Distance,Gen Z,High School
931,31,1.0,Travel_Frequently,874,Research & Development,15,3,Medical,1,3,Male,72,1,Laboratory Technician,3,Married,2610,6233,1,Y,No,12,3,80,1,5,2,2,2,High,Junior,Good,Medium Distance,Millennials,Bachelor Degree
932,19,1.0,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,1,Male,52,1,Human Resources,4,Single,2564,18437,1,Y,No,12,3,80,0,3,0,0,0,Medium,Junior,Better,Short Distance,Gen Z,Associate Degree
933,32,0.0,Travel_Rarely,638,Research & Development,8,2,Medical,1,3,Female,91,2,Research Scientist,3,Married,5175,22162,5,Y,No,12,3,80,1,3,3,1,3,High,Junior,Better,Short Distance,Millennials,Associate Degree
934,50,0.0,Non-Travel,145,Sales,1,3,Life Sciences,1,4,Female,95,2,Sales Executive,3,Married,6347,24920,0,Y,No,12,1,80,1,3,7,0,13,Medium,Junior,Better,Short Distance,Gen Y,Bachelor Degree
935,36,0.0,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1,Male,78,2,Manufacturing Director,4,Single,7779,23238,2,Y,No,20,1,80,0,0,9,0,9,Medium,Mid-level,Better,Medium Distance,Millennials,Doctoral Degree
936,44,0.0,Travel_Rarely,1099,Sales,5,3,Marketing,1,2,Male,88,5,Manager,2,Married,18213,8751,7,Y,No,11,3,80,1,5,9,3,10,Medium,Junior,Better,Short Distance,Gen Y,Bachelor Degree
937,25,0.0,Travel_Rarely,810,Sales,8,3,Life Sciences,1,4,Male,57,2,Sales Executive,2,Married,4851,15678,0,Y,No,22,3,80,1,4,2,1,2,High,Junior,Better,Short Distance,Gen Z,Bachelor Degree
938,33,0.0,Travel_Rarely,461,Research & Development,13,1,Life Sciences,1,2,Female,53,1,Research Scientist,4,Single,3452,17241,3,Y,No,18,1,80,0,4,2,0,2,Medium,Junior,Better,Medium Distance,Millennials,High School
939,27,0.0,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,1,Male,42,1,Research Scientist,1,Married,2235,14377,1,Y,Yes,14,4,80,2,3,7,6,8,Medium,Junior,Good,Medium Distance,Gen Z,Bachelor Degree
940,29,0.0,Travel_Rarely,718,Research & Development,8,1,Medical,1,2,Male,79,2,Manufacturing Director,4,Married,5056,17689,1,Y,Yes,15,3,80,1,2,7,1,2,High,Junior,Good,Short Distance,Gen Z,High School
941,50,0.0,Travel_Rarely,328,Research & Development,1,3,Medical,1,3,Male,86,1,Laboratory Technician,3,Married,3690,3425,2,Y,No,15,4,80,1,2,2,0,2,High,Junior,Good,Short Distance,Gen Y,Bachelor Degree
942,25,0.0,Travel_Rarely,266,Research & Development,1,3,Medical,1,4,Female,40,1,Research Scientist,2,Single,2096,18830,1,Y,No,18,4,80,0,3,2,2,1,High,Junior,Good,Short Distance,Gen Z,Bachelor Degree
943,35,0.0,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,3,Male,100,1,Human Resources,3,Single,4323,7108,1,Y,No,17,2,80,0,2,4,1,4,Medium,Junior,Good,Short Distance,Millennials,Doctoral Degree
944,40,0.0,Travel_Rarely,118,Sales,14,2,Life Sciences,1,4,Female,84,2,Sales Executive,1,Married,4639,11262,1,Y,No,15,3,80,1,2,4,1,2,Medium,Junior,Better,Medium Distance,Millennials,Associate Degree
945,33,1.0,Travel_Rarely,350,Sales,5,3,Marketing,1,4,Female,34,1,Sales Representative,3,Single,2851,9150,1,Y,Yes,13,2,80,0,2,0,0,0,High,Junior,Better,Short Distance,Millennials,Bachelor Degree
946,31,0.0,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,1,Female,67,2,Sales Executive,4,Married,5476,22589,1,Y,No,11,1,80,2,2,0,0,2,Medium,Junior,Better,Short Distance,Millennials,Doctoral Degree
947,57,0.0,Travel_Rarely,210,Sales,29,3,Marketing,1,1,Male,56,4,Manager,4,Divorced,14118,22102,3,Y,No,12,3,80,1,3,0,0,0,Medium,Veteran,Good,Long Distance,Gen X,Bachelor Degree
948,39,1.0,Travel_Rarely,895,Sales,5,3,Technical Degree,1,4,Male,56,2,Sales Representative,4,Married,2086,3335,3,Y,No,14,3,80,1,6,0,0,0,High,Senior,Better,Short Distance,Millennials,Bachelor Degree
949,24,0.0,Travel_Frequently,381,Research & Development,9,3,Medical,1,2,Male,89,1,Laboratory Technician,1,Single,3172,16998,2,Y,Yes,11,3,80,0,2,0,0,0,Medium,Junior,Good,Short Distance,Gen Z,Bachelor Degree
950,33,0.0,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,4,Male,90,1,Research Scientist,1,Married,3143,6076,6,Y,No,19,2,80,1,1,8,7,6,Medium,Junior,Better,Short Distance,Millennials,Doctoral Degree
951,20,1.0,Travel_Frequently,769,Sales,9,3,Marketing,1,4,Female,54,1,Sales Representative,4,Single,2323,17205,1,Y,Yes,14,2,80,0,3,2,0,2,High,Junior,Better,Short Distance,Gen Z,Bachelor Degree
952,58,0.0,Non-Travel,390,Research & Development,1,4,Life Sciences,1,4,Male,32,2,Healthcare Representative,3,Divorced,5660,17056,2,Y,Yes,13,4,80,1,2,3,1,2,High,Mid-level,Good,Short Distance,Gen X,Doctoral Degree
953,28,0.0,Travel_Rarely,1172,Sales,3,3,Medical,1,2,Female,78,1,Sales Representative,2,Married,2856,3692,1,Y,No,19,4,80,1,3,0,0,0,Medium,Junior,Better,Short Distance,Gen Z,Bachelor Degree
954,38,0.0,Travel_Rarely,201,Research & Development,10,3,Medical,1,2,Female,99,3,Research Director,3,Married,13206,3376,3,Y,No,12,1,80,1,3,16,1,11,Medium,Junior,Good,Short Distance,Millennials,Bachelor Degree
955,51,0.0,Travel_Rarely,1302,Research & Development,2,3,Medical,1,4,Male,84,2,Manufacturing Director,2,Divorced,5482,16321,5,Y,No,18,4,80,1,3,1,1,2,High,Mid-level,Good,Short Distance,Gen X,Bachelor Degree
956,33,0.0,Travel_Rarely,922,Research & Development,1,5,Medical,1,1,Female,95,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,80,1,2,1,0,5,Medium,Junior,Better,Short Distance,Millennials,Master Degree
957,29,0.0,Travel_Rarely,991,Sales,5,3,Medical,1,1,Male,43,2,Sales Executive,2,Divorced,4187,3356,1,Y,Yes,13,2,80,1,3,0,0,9,Low,Junior,Good,Short Distance,Gen Z,Bachelor Degree
958,30,0.0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,1,2,Male,33,1,Research Scientist,4,Married,2862,3811,1,Y,No,12,2,80,1,2,0,0,8,Medium,Junior,Good,Medium Distance,Gen Z,High School
959,38,0.0,Travel_Rarely,130,Sales,2,2,Marketing,1,4,Male,32,3,Sales Executive,2,Single,7351,20619,7,Y,No,16,3,80,0,2,0,0,0,High,Mid-level,Better,Short Distance,Millennials,Associate Degree
960,39,0.0,Travel_Frequently,766,Sales,20,3,Life Sciences,1,3,Male,83,2,Sales Executive,4,Divorced,4127,19188,2,Y,No,18,4,80,1,6,1,2,2,High,Junior,Better,Medium Distance,Millennials,Bachelor Degree
961,37,0.0,Non-Travel,728,Research & Development,1,4,Medical,1,1,Female,80,3,Research Director,4,Divorced,13603,11677,2,Y,Yes,18,1,80,2,2,2,0,2,Medium,Mid-level,Better,Short Distance,Millennials,Doctoral Degree
962,37,0.0,Travel_Rarely,408,Research & Development,19,2,Life Sciences,1,2,Male,73,1,Research Scientist,2,Married,3022,10227,4,Y,No,21,1,80,0,1,0,0,0,Low,Mid-level,Better,Medium Distance,Millennials,Associate Degree
963,33,1.0,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,1,Female,39,1,Laboratory Technician,1,Married,2707,21509,7,Y,No,20,1,80,0,3,7,1,7,Low,Junior,Better,Short Distance,Millennials,Associate Degree
964,39,0.0,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,1,Male,32,2,Manufacturing Director,3,Single,4534,13352,0,Y,No,11,1,80,0,6,7,1,7,Low,Junior,Better,Medium Distance,Millennials,Associate Degree
965,22,1.0,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,1,3,Male,99,1,Laboratory Technician,3,Single,3894,9129,5,Y,No,16,3,80,0,3,2,1,2,High,Junior,Good,Short Distance,Gen Z,High School
966,30,0.0,Travel_Frequently,600,Human Resources,8,3,Human Resources,1,3,Female,66,1,Human Resources,4,Divorced,2180,9732,6,Y,No,11,3,80,1,0,2,1,2,High,Junior,Good,Short Distance,Gen Z,Bachelor Degree
967,28,0.0,Travel_Frequently,783,Sales,1,2,Life Sciences,1,3,Male,42,2,Sales Executive,4,Married,6834,19255,1,Y,Yes,12,3,80,1,2,7,0,7,High,Junior,Good,Short Distance,Gen Z,Associate Degree
968,52,0.0,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,4,Female,82,2,Laboratory Technician,3,Married,3149,21821,8,Y,No,20,2,80,1,3,2,1,4,High,Junior,Better,Medium Distance,Gen X,Doctoral Degree
969,40,0.0,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,1,Male,61,3,Healthcare Representative,4,Married,10322,26542,4,Y,No,20,4,80,1,6,10,11,1,High,Junior,Better,Medium Distance,Millennials,Doctoral Degree
970,24,0.0,Travel_Rarely,581,Research & Development,9,3,Medical,1,3,Male,62,1,Research Scientist,3,Married,4401,17616,1,Y,No,16,4,80,1,1,3,0,4,High,Junior,Better,Short Distance,Gen Z,Bachelor Degree
971,35,0.0,Travel_Rarely,1219,Sales,18,3,Medical,1,3,Female,86,2,Sales Executive,3,Married,4601,6179,1,Y,No,16,2,80,0,3,2,1,0,Medium,Junior,Better,Medium Distance,Millennials,Bachelor Degree
972,47,0.0,Travel_Rarely,1454,Sales,2,4,Life Sciences,1,4,Female,65,1,Sales Representative,4,Single,3294,13137,1,Y,Yes,18,1,80,0,3,2,1,2,High,Junior,Good,Short Distance,Gen Y,Doctoral Degree
973,54,0.0,Non-Travel,142,Human Resources,26,3,Human Resources,1,4,Female,30,4,Manager,4,Single,17328,13871,2,Y,Yes,12,3,80,0,3,3,4,4,High,Senior,Better,Long Distance,Gen X,Bachelor Degree
974,36,0.0,Travel_Rarely,1157,Sales,2,4,Life Sciences,1,3,Male,70,1,Sales Representative,4,Single,2644,17001,3,Y,Yes,21,4,80,0,3,2,1,2,High,Junior,Better,Short Distance,Millennials,Doctoral Degree
975,40,0.0,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1,4,Female,73,2,Laboratory Technician,3,Married,6323,26849,1,Y,No,11,1,80,1,2,9,9,4,Medium,Junior,Better,Medium Distance,Millennials,Bachelor Degree
976,32,1.0,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,1,Male,87,1,Laboratory Technician,4,Single,2795,18016,1,Y,Yes,24,3,80,0,2,0,0,1,Medium,Junior,Good,Long Distance,Millennials,Doctoral Degree
977,29,0.0,Non-Travel,1496,Research & Development,1,1,Technical Degree,1,4,Male,41,2,Manufacturing Director,3,Married,4319,26283,1,Y,No,13,1,80,1,1,7,0,9,Medium,Junior,Better,Short Distance,Gen Z,High School
978,34,0.0,Travel_Rarely,810,Sales,8,2,Technical Degree,1,2,Male,92,2,Sales Executive,3,Married,6799,22128,1,Y,No,21,3,80,2,5,8,4,8,Medium,Junior,Better,Short Distance,Millennials,Associate Degree
979,28,0.0,Travel_Rarely,640,Research & Development,1,3,Technical Degree,1,4,Male,84,1,Research Scientist,1,Single,2080,4732,2,Y,No,11,2,80,0,2,2,1,2,Medium,Junior,Good,Short Distance,Gen Z,Bachelor Degree
980,37,0.0,Travel_Rarely,1239,Human Resources,8,2,Other,1,3,Male,89,2,Human Resources,2,Divorced,4071,12832,2,Y,No,13,3,80,0,4,0,4,7,Medium,Mid-level,Good,Short Distance,Millennials,Associate Degree
981,36,0.0,Travel_Rarely,938,Research & Development,2,4,Medical,1,3,Male,79,1,Laboratory Technician,3,Single,2519,12287,4,Y,No,21,3,80,0,6,8,3,9,High,Junior,Better,Short Distance,Millennials,Doctoral Degree
982,20,0.0,Travel_Rarely,1141,Sales,2,3,Medical,1,3,Female,31,1,Sales Representative,3,Single,2783,13251,1,Y,No,19,1,80,0,3,2,2,2,Medium,Junior,Better,Short Distance,Gen Z,Bachelor Degree
983,34,0.0,Travel_Frequently,648,Human Resources,11,3,Life Sciences,1,3,Male,56,2,Human Resources,2,Married,4490,21833,4,Y,No,11,4,80,2,5,9,1,8,High,Junior,Better,Medium Distance,Millennials,Bachelor Degree
984,43,0.0,Travel_Rarely,823,Research & Development,6,3,Medical,1,1,Female,81,5,Manager,3,Married,19392,22539,7,Y,No,13,4,80,0,2,12,6,14,Medium,Junior,Good,Short Distance,Gen Y,Bachelor Degree
985,39,0.0,Travel_Frequently,672,Research & Development,7,2,Medical,1,3,Male,54,5,Manager,4,Married,19272,21141,1,Y,No,15,1,80,1,2,9,13,3,Medium,Junior,Good,Short Distance,Millennials,Associate Degree
986,32,0.0,Non-Travel,1146,Research & Development,15,4,Medical,1,3,Female,34,2,Healthcare Representative,4,Divorced,6667,16542,5,Y,No,18,2,80,1,6,1,1,2,High,Junior,Better,Medium Distance,Millennials,Doctoral Degree
987,56,1.0,Travel_Rarely,441,Research & Development,14,4,Life Sciences,1,2,Female,72,1,Research Scientist,2,Married,4963,4510,9,Y,Yes,18,1,80,3,2,4,4,3,Low,Junior,Better,Medium Distance,Gen X,Doctoral Degree
988,44,0.0,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1,Female,72,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,4,80,1,5,5,7,7,High,Junior,Better,Short Distance,Gen Y,High School
989,49,0.0,Travel_Rarely,527,Research & Development,8,2,Other,1,1,Female,51,3,Laboratory Technician,2,Married,7403,22477,4,Y,No,11,3,80,1,3,9,1,7,Medium,Junior,Good,Short Distance,Gen Y,Associate Degree
990,42,1.0,Travel_Frequently,933,Research & Development,19,3,Medical,1,3,Male,57,1,Research Scientist,3,Divorced,2759,20366,6,Y,Yes,12,4,80,0,2,2,2,2,High,Junior,Better,Medium Distance,Gen Y,Bachelor Degree
991,30,0.0,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,3,Male,61,2,Sales Executive,1,Divorced,4115,13192,8,Y,No,19,3,80,3,3,3,0,3,Medium,Junior,Better,Long Distance,Gen Z,Doctoral Degree
992,36,0.0,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,2,Female,63,2,Sales Executive,3,Married,5673,6060,1,Y,Yes,13,1,80,1,4,9,1,7,Medium,Junior,Good,Short Distance,Millennials,Doctoral Degree
993,40,0.0,Non-Travel,218,Research & Development,8,1,Medical,1,4,Male,55,3,Research Director,2,Divorced,13757,25178,2,Y,No,11,3,80,1,5,8,4,8,High,Mid-level,Good,Short Distance,Millennials,High School
994,29,0.0,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,4,Male,93,2,Healthcare Representative,3,Divorced,6384,21143,8,Y,No,17,4,80,2,3,0,1,6,High,Junior,Good,Long Distance,Gen Z,High School
995,44,0.0,Non-Travel,381,Research & Development,24,3,Medical,1,1,Male,49,1,Laboratory Technician,3,Single,3708,2104,2,Y,No,14,3,80,0,5,2,1,4,Medium,Junior,Good,Long Distance,Gen Y,Bachelor Degree
996,52,0.0,Travel_Frequently,890,Research & Development,25,4,Medical,1,3,Female,81,4,Manufacturing Director,4,Married,13826,19028,3,Y,No,22,3,80,0,3,8,0,0,High,Expert,Better,Long Distance,Gen X,Doctoral Degree
997,54,0.0,Travel_Rarely,971,Research & Development,1,3,Medical,1,4,Female,54,4,Research Director,4,Single,17328,5652,6,Y,No,19,4,80,0,3,7,12,7,Very High,Mid-level,Good,Short Distance,Gen X,Bachelor Degree
998,25,1.0,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,1,4,Male,32,1,Laboratory Technician,4,Married,3691,4605,1,Y,Yes,15,2,80,1,3,7,5,6,High,Junior,Better,Short Distance,Gen Z,High School
999,35,0.0,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,4,Female,61,2,Healthcare Representative,1,Divorced,5093,4761,2,Y,No,11,1,80,1,2,0,0,0,Medium,Senior,Better,Short Distance,Millennials,Doctoral Degree
1000,27,0.0,Travel_Rarely,1302,Research & Development,19,3,Other,1,4,Male,67,1,Laboratory Technician,1,Divorced,4066,16290,1,Y,No,11,1,80,2,3,7,0,7,Medium,Junior,Good,Medium Distance,Gen Z,Bachelor Degree
1001,55,0.0,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,3,Male,71,5,Manager,2,Married,19636,25811,4,Y,Yes,18,1,80,1,0,9,1,4,Medium,Expert,Better,Long Distance,Gen X,Doctoral Degree
1002,29,0.0,Travel_Rarely,657,Research & Development,27,3,Medical,1,2,Female,66,2,Healthcare Representative,3,Married,4335,25549,4,Y,No,12,1,80,1,3,7,1,1,Medium,Junior,Good,Long Distance,Gen Z,Bachelor Degree
1003,22,0.0,Travel_Rarely,534,Research & Development,15,3,Medical,1,2,Female,59,1,Laboratory Technician,4,Single,2871,23785,1,Y,No,15,3,80,0,5,0,0,0,High,Junior,Better,Medium Distance,Gen Z,Bachelor Degree
1004,38,0.0,Travel_Rarely,1495,Research & Development,10,3,Medical,1,3,Female,76,2,Healthcare Representative,3,Married,9824,22174,3,Y,No,19,3,80,1,4,0,0,0,High,Senior,Better,Short Distance,Millennials,Bachelor Degree
1005,33,0.0,Travel_Rarely,586,Sales,1,3,Medical,1,1,Male,48,2,Sales Executive,1,Divorced,4037,21816,1,Y,No,22,1,80,1,5,8,0,8,Low,Junior,Better,Short Distance,Millennials,Bachelor Degree
1006,25,1.0,Travel_Frequently,599,Sales,24,1,Life Sciences,1,3,Male,73,1,Sales Representative,4,Single,1118,8040,1,Y,Yes,14,4,80,0,4,0,1,0,High,Junior,Good,Long Distance,Gen Z,High School
1007,31,0.0,Travel_Rarely,480,Research & Development,7,2,Medical,1,2,Female,31,2,Manufacturing Director,1,Married,4306,4156,1,Y,No,12,2,80,1,5,10,3,12,Low,Junior,Good,Short Distance,Millennials,Associate Degree
1008,33,0.0,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,1,Male,46,2,Sales Executive,1,Married,6392,10589,2,Y,No,13,4,80,1,6,2,2,2,Medium,Mid-level,Good,Short Distance,Millennials,Doctoral Degree
1009,20,0.0,Travel_Rarely,727,Sales,9,1,Life Sciences,1,4,Male,54,1,Sales Representative,1,Single,2728,21082,1,Y,No,11,1,80,0,3,2,0,2,Medium,Junior,Better,Short Distance,Gen Z,High School
1010,29,0.0,Travel_Rarely,1176,Sales,3,2,Medical,1,2,Female,62,2,Sales Executive,3,Married,5561,3487,1,Y,No,14,1,80,1,5,0,1,2,Medium,Junior,Good,Short Distance,Gen Z,Associate Degree
1011,29,0.0,Travel_Frequently,1404,Sales,20,3,Technical Degree,1,3,Female,84,1,Sales Representative,4,Married,2157,18203,1,Y,No,15,2,80,1,5,1,0,2,High,Junior,Better,Medium Distance,Gen Z,Bachelor Degree
1012,38,0.0,Travel_Frequently,888,Human Resources,10,4,Human Resources,1,3,Male,71,2,Human Resources,3,Married,6077,14814,3,Y,No,11,3,80,0,2,3,1,2,High,Junior,Better,Short Distance,Millennials,Doctoral Degree
1013,54,0.0,Travel_Frequently,928,Research & Development,20,4,Life Sciences,1,4,Female,31,2,Research Scientist,3,Single,4869,16885,3,Y,No,12,4,80,0,4,3,0,3,High,Senior,Good,Medium Distance,Gen X,Doctoral Degree
1014,54,0.0,Travel_Rarely,376,Research & Development,19,4,Medical,1,4,Female,95,2,Manufacturing Director,1,Divorced,5485,22670,9,Y,Yes,11,2,80,2,4,3,1,4,Medium,Junior,Better,Medium Distance,Gen X,Doctoral Degree
1015,31,1.0,Non-Travel,335,Research & Development,9,2,Medical,1,3,Male,46,1,Research Scientist,1,Single,2321,10322,0,Y,Yes,22,1,80,0,0,2,1,2,Low,Junior,Better,Short Distance,Millennials,Associate Degree
1016,53,0.0,Non-Travel,661,Research & Development,1,4,Medical,1,1,Female,60,4,Manufacturing Director,3,Married,12965,22308,4,Y,Yes,20,4,80,3,2,2,0,2,Medium,Expert,Good,Short Distance,Gen X,Doctoral Degree
1017,47,0.0,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1,Male,74,1,Research Scientist,4,Married,3420,10205,7,Y,No,12,3,80,1,2,5,1,2,Medium,Senior,Good,Short Distance,Gen Y,Bachelor Degree
1018,36,0.0,Travel_Rarely,1299,Research & Development,27,3,Medical,1,3,Male,94,2,Healthcare Representative,3,Married,5237,16577,6,Y,No,13,2,80,2,3,7,7,7,Medium,Mid-level,Good,Long Distance,Millennials,Bachelor Degree
1019,41,0.0,Travel_Rarely,1283,Research & Development,5,5,Medical,1,2,Male,90,1,Research Scientist,3,Married,2127,5561,2,Y,Yes,12,1,80,0,5,2,0,3,Medium,Junior,Better,Short Distance,Gen Y,Master Degree
1020,29,1.0,Travel_Frequently,115,Sales,13,3,Technical Degree,1,1,Female,51,2,Sales Executive,2,Single,5765,17485,5,Y,No,11,1,80,0,4,3,0,0,Low,Junior,Good,Medium Distance,Gen Z,Bachelor Degree
